TF	Target
CLEC5A	MLXIP
CLEC5A	ZHX2
CLEC5A	FOXJ3
CLEC5A	ATF6
CLEC5A	SCMH1
CLEC5A	KDM4B
CLEC5A	SMG1
CLEC5A	NCOA6
CLEC5A	FOXO3
CLEC5A	CIC
CLEC5A	SATB2
CLEC5A	FMR1
CLEC5A	RYBP
CLEC5A	KAT6B
CLEC5A	PATZ1
CLEC5A	GABPA
CLEC5A	HINFP
CLEC5A	RAI14
CLEC5A	IRF2BP1
CLEC5A	GATA2
CLEC5A	AATF
CLEC5A	DNAJC2
CLEC5A	BBC3
CLEC5A	RCOR2
CLEC5A	GTF2A1
CLEC5A	GTF2B
CLEC5A	GTF2H1
CLEC5A	GTF3A
CLEC5A	UBN1
CLEC5A	HDAC2
CLEC5A	HHEX
CLEC5A	HIF1A
CLEC5A	MNX1
CLEC5A	HMGA1
CLEC5A	HOXA3
CLEC5A	HOXA4
CLEC5A	HOXA5
CLEC5A	HOXB3
CLEC5A	HOXB4
CLEC5A	HOXB7
CLEC5A	HOXC9
CLEC5A	HOXC11
CLEC5A	HOXC13
CLEC5A	HOXD9
CLEC5A	HOXD10
CLEC5A	APEX1
CLEC5A	HES1
CLEC5A	HSF1
CLEC5A	HSF2
CLEC5A	HSF4
CLEC5A	ILF3
CLEC5A	IRF2
CLEC5A	IRF5
CLEC5A	JUNB
CLEC5A	JUND
CLEC5A	MXD1
CLEC5A	SMAD2
CLEC5A	SMAD3
CLEC5A	SMAD7
CLEC5A	MCM7
CLEC5A	MEF2D
CLEC5A	MEN1
CLEC5A	MEOX1
CLEC5A	MIF
CLEC5A	KMT2A
CLEC5A	MLLT1
CLEC5A	ASCL2
CLEC5A	MNT
CLEC5A	ATF1
CLEC5A	NAB2
CLEC5A	NFE2L2
CLEC5A	NFIB
CLEC5A	NFIC
CLEC5A	NFIL3
CLEC5A	NFX1
CLEC5A	NME2
CLEC5A	CNOT4
CLEC5A	NPAS2
CLEC5A	NPM1
CLEC5A	NRF1
CLEC5A	YBX1
CLEC5A	PARN
CLEC5A	PAWR
CLEC5A	MED31
CLEC5A	ZBTB7B
CLEC5A	MLXIPL
CLEC5A	ZNF580
CLEC5A	LEF1
CLEC5A	KLF3
CLEC5A	ZNF581
CLEC5A	PER1
CLEC5A	PKNOX1
CLEC5A	PLAGL1
CLEC5A	BRWD1
CLEC5A	PNN
CLEC5A	POLR2D
CLEC5A	POLR2F
CLEC5A	POLR2H
CLEC5A	POLR2L
CLEC5A	POU3F1
CLEC5A	BCOR
CLEC5A	PBRM1
CLEC5A	PHF10
CLEC5A	HES6
CLEC5A	BATF3
CLEC5A	ZNF446
CLEC5A	ATF7IP
CLEC5A	ZFP64
CLEC5A	PRKCA
CLEC5A	ZNFX1
CLEC5A	PTMA
CLEC5A	EP400
CLEC5A	PURA
CLEC5A	CCND1
CLEC5A	RFX5
CLEC5A	RLF
CLEC5A	BCL6
CLEC5A	BRD2
CLEC5A	ALX4
CLEC5A	RORC
CLEC5A	RXRB
CLEC5A	SRSF2
CLEC5A	SRSF6
CLEC5A	HIF3A
CLEC5A	POLR1E
CLEC5A	BMI1
CLEC5A	SNAI2
CLEC5A	SMARCD1
CLEC5A	SMARCD3
CLEC5A	POLR3D
CLEC5A	SNAI1
CLEC5A	SNAPC4
CLEC5A	SRC
CLEC5A	SREBF1
CLEC5A	STAT3
CLEC5A	STAT5A
CLEC5A	STAT5B
CLEC5A	KLF9
CLEC5A	TAF1
CLEC5A	TAF4B
CLEC5A	TAF9
CLEC5A	TARBP2
CLEC5A	TBX3
CLEC5A	GCFC2
CLEC5A	TCF12
CLEC5A	BTG1
CLEC5A	MLX
CLEC5A	TCOF1
CLEC5A	TEAD4
CLEC5A	TEAD3
CLEC5A	TEF
CLEC5A	TFAP4
CLEC5A	NR2F2
CLEC5A	TFDP1
CLEC5A	KLF10
CLEC5A	TLE3
CLEC5A	TMF1
CLEC5A	TNFAIP3
CLEC5A	NR2C1
CLEC5A	TRIP6
CLEC5A	HIRA
CLEC5A	XBP1
CLEC5A	XRCC3
CLEC5A	ZFP36
CLEC5A	ZNF8
CLEC5A	ZNF24
CLEC5A	PCGF2
CLEC5A	ZNF146
CLEC5A	TRIM25
CLEC5A	ZNF202
CLEC5A	PRDM2
CLEC5A	CSDE1
CLEC5A	DDX54
CLEC5A	SUV39H2
CLEC5A	MAFK
CLEC5A	KAT6A
CLEC5A	NAA15
CLEC5A	THAP7
CLEC5A	ZFP91
CLEC5A	HMGA2
CLEC5A	ALX1
CLEC5A	ELL
CLEC5A	ZNF239
CLEC5A	CAMP
CLEC5A	ARID1A
CLEC5A	MXD3
CLEC5A	KLF16
CLEC5A	POLR1B
CLEC5A	ZDHHC16
CLEC5A	ING5
CLEC5A	NR0B2
CLEC5A	KLF11
CLEC5A	ZNF496
CLEC5A	ZNF587
CLEC5A	IKBKG
CLEC5A	YBX3
CLEC5A	BHLHE40
CLEC5A	KHSRP
CLEC5A	RUNX1
CLEC5A	URI1
CLEC5A	HDAC3
CLEC5A	PER2
CLEC5A	FOXH1
CLEC5A	FUBP3
CLEC5A	LIMD1
CLEC5A	TAF1A
CLEC5A	MTA2
CLEC5A	MSC
CLEC5A	KLF4
CLEC5A	COPS2
CLEC5A	TRIP13
CLEC5A	TRIP4
CLEC5A	ZNHIT3
CLEC5A	GTF3C4
CLEC5A	MED26
CLEC5A	MED20
CLEC5A	GTF2IRD1
CLEC5A	MATR3
CLEC5A	ZBTB24
CLEC5A	NR1D2
MXI1	ZBTB33
MXI1	YAF2
MXI1	SNAPC5
MXI1	HMG20A
MXI1	CITED2
MXI1	CEBPA
MXI1	CEBPB
MXI1	MYBBP1A
MXI1	KAT5
MXI1	HTATIP2
MXI1	MXD4
MXI1	IVNS1ABP
MXI1	RGS14
MXI1	KHDRBS1
MXI1	KLF1
MXI1	EHMT2
MXI1	CHD1
MXI1	HSF2BP
MXI1	PRDM4
MXI1	PWP1
MXI1	ERCC8
MXI1	FOXP4
MXI1	PPARGC1B
MXI1	JMY
MXI1	ATF6B
MXI1	CREM
MXI1	ASB6
MXI1	CRY1
MXI1	ZNF417
MXI1	CITED4
MXI1	DDB1
MXI1	DDX5
MXI1	BHLHA15
MXI1	DLX2
MXI1	E2F3
MXI1	E2F6
MXI1	EEF1A1
MXI1	ELK1
MXI1	EN1
MXI1	EN2
MXI1	ENO1
MXI1	ERCC6
MXI1	ESRRA
MXI1	ETS2
MXI1	ETV4
MXI1	EZH2
MXI1	IKZF3
MXI1	MLXIP
MXI1	ZHX2
MXI1	FOXJ3
MXI1	ATF6
MXI1	SCMH1
MXI1	SMG1
MXI1	NCOA6
MXI1	FOXO3
MXI1	CIC
MXI1	SATB2
MXI1	FMR1
MXI1	RYBP
MXI1	KAT6B
MXI1	PATZ1
MXI1	GABPA
MXI1	RAI14
MXI1	GATA2
MXI1	AATF
MXI1	DNAJC2
MXI1	GTF2A1
MXI1	GTF2B
MXI1	GTF3A
MXI1	UBN1
MXI1	HDAC2
MXI1	HHEX
MXI1	MNX1
MXI1	HMGA1
MXI1	HOXA3
MXI1	HOXA4
MXI1	HOXA5
MXI1	HOXB3
MXI1	HOXB4
MXI1	HOXB7
MXI1	HOXC9
MXI1	HOXC11
MXI1	HOXC13
MXI1	HOXD9
MXI1	HOXD10
MXI1	APEX1
MXI1	HES1
MXI1	HSF2
MXI1	IRF2
MXI1	IRF5
MXI1	MXD1
MXI1	SMAD2
MXI1	SMAD7
MXI1	MEOX1
MXI1	MIF
MXI1	ASCL2
MXI1	ATF1
MXI1	NFE2L2
MXI1	NFIB
MXI1	NFIL3
MXI1	NFX1
MXI1	CNOT4
MXI1	NPAS2
MXI1	NPM1
MXI1	NRF1
MXI1	YBX1
MXI1	PAWR
MXI1	MED31
MXI1	ZBTB7B
MXI1	LEF1
MXI1	KLF3
MXI1	PLAGL1
MXI1	BRWD1
MXI1	PNN
MXI1	POLR2D
MXI1	POLR2H
MXI1	POLR2L
MXI1	POU3F1
MXI1	BATF3
MXI1	ATF7IP
MXI1	ZFP64
MXI1	PRKCA
MXI1	ZNFX1
MXI1	EP400
MXI1	PURA
MXI1	CCND1
MXI1	RFX5
MXI1	RLF
MXI1	BCL6
MXI1	BRD2
MXI1	ALX4
MXI1	RORC
MXI1	SRSF2
MXI1	SRSF6
MXI1	BMI1
MXI1	SNAI2
MXI1	SMARCD3
MXI1	POLR3D
MXI1	STAT5A
MXI1	TAF1
MXI1	TAF4B
MXI1	TAF9
MXI1	TARBP2
MXI1	TBX3
MXI1	GCFC2
MXI1	TCF12
MXI1	BTG1
MXI1	TEAD4
MXI1	TFAP4
MXI1	NR2F2
MXI1	TFDP1
MXI1	KLF10
MXI1	TLE3
MXI1	TMF1
MXI1	TNFAIP3
MXI1	NR2C1
MXI1	TRIP6
MXI1	HIRA
MXI1	XBP1
MXI1	XRCC3
MXI1	ZFP36
MXI1	ZNF8
MXI1	ZNF24
MXI1	PCGF2
MXI1	ZNF146
MXI1	TRIM25
MXI1	ZNF202
MXI1	PRDM2
MXI1	CSDE1
MXI1	DDX54
MXI1	SUV39H2
MXI1	KAT6A
MXI1	ZFP91
MXI1	HMGA2
MXI1	ALX1
MXI1	ZNF239
MXI1	CAMP
MXI1	MXD3
MXI1	NR0B2
MXI1	KLF11
MXI1	ZNF496
MXI1	ZNF587
MXI1	IKBKG
MXI1	YBX3
MXI1	BHLHE40
MXI1	KHSRP
MXI1	RUNX1
MXI1	URI1
MXI1	FUBP3
MXI1	TAF1A
MXI1	MSC
MXI1	KLF4
MXI1	COPS2
MXI1	TRIP13
MXI1	TRIP4
MXI1	ZNHIT3
MXI1	GTF3C4
MXI1	MATR3
MXI1	ZBTB24
PPARG	BHLHA15
PPARG	SSBP4
PPARG	MNX1
PPARG	SMAD4
PPARG	SMARCA1
PPARG	SMARCD2
PPARG	STAT2
PPARG	TCEA2
PPARG	HNF1A
PPARG	KLF10
PPARG	CREB3L3
PPARG	ZNF101
RARB	IRF9
RARB	SSBP4
RARB	HOXA4
RARB	RARA
RARB	SKIL
RXRA	MNX1
RXRA	SMAD4
RXRA	POLR2H
RXRA	SMARCA1
RXRA	SMARCD2
RXRA	KLF10
RXRA	TRIM25
RXRA	ZNF101
RXRA	MED23
RXRB	IRF9
RXRB	SSBP4
RXRB	HOXA4
RXRB	SKIL
TAL1	ATF6B
TAL1	ATM
TAL1	NFE2
TAL1	RFX1
TAL1	TNFAIP3
VDR	BHLHA15
VDR	MED23
VDR	NR1I3
CLEC5A	hsa-let-7a-5p
CLEC5A	hsa-let-7f-5p
CLEC5A	hsa-miR-17-5p
CLEC5A	hsa-miR-17-3p
CLEC5A	hsa-miR-18a-5p
CLEC5A	hsa-miR-19a-3p
CLEC5A	hsa-miR-19b-3p
CLEC5A	hsa-miR-20a-5p
CLEC5A	hsa-miR-22-3p
CLEC5A	hsa-miR-26a-5p
CLEC5A	hsa-miR-31-5p
CLEC5A	hsa-miR-33a-5p
CLEC5A	hsa-miR-92a-3p
CLEC5A	hsa-miR-95-3p
CLEC5A	hsa-miR-98-5p
CLEC5A	hsa-miR-196a-5p
CLEC5A	hsa-miR-148a-3p
CLEC5A	hsa-miR-30c-5p
CLEC5A	hsa-miR-7-5p
CLEC5A	hsa-miR-34a-5p
CLEC5A	hsa-miR-199b-5p
CLEC5A	hsa-miR-212-3p
CLEC5A	hsa-miR-217-5p
CLEC5A	hsa-miR-218-5p
CLEC5A	hsa-miR-200b-3p
CLEC5A	hsa-let-7g-5p
CLEC5A	hsa-let-7i-5p
CLEC5A	hsa-miR-1-3p
CLEC5A	hsa-miR-124-3p
CLEC5A	hsa-miR-125b-5p
CLEC5A	hsa-miR-130a-3p
CLEC5A	hsa-miR-132-3p
CLEC5A	hsa-miR-133a-3p
CLEC5A	hsa-miR-138-5p
CLEC5A	hsa-miR-141-3p
CLEC5A	hsa-miR-142-5p
CLEC5A	hsa-miR-142-3p
CLEC5A	hsa-miR-152-3p
CLEC5A	hsa-miR-191-5p
CLEC5A	hsa-miR-9-5p
CLEC5A	hsa-miR-9-3p
CLEC5A	hsa-miR-127-3p
CLEC5A	hsa-miR-154-5p
CLEC5A	hsa-miR-154-3p
CLEC5A	hsa-miR-193a-3p
CLEC5A	hsa-miR-320a-3p
CLEC5A	hsa-miR-200c-3p
CLEC5A	hsa-miR-200a-3p
CLEC5A	hsa-miR-302a-5p
CLEC5A	hsa-miR-302a-3p
CLEC5A	hsa-miR-130b-3p
CLEC5A	hsa-miR-30e-5p
CLEC5A	hsa-miR-30e-3p
CLEC5A	hsa-miR-361-5p
CLEC5A	hsa-miR-302b-5p
CLEC5A	hsa-miR-302b-3p
CLEC5A	hsa-miR-302c-5p
CLEC5A	hsa-miR-302c-3p
CLEC5A	hsa-miR-302d-3p
CLEC5A	hsa-miR-367-3p
CLEC5A	hsa-miR-374a-5p
CLEC5A	hsa-miR-377-3p
CLEC5A	hsa-miR-378a-5p
CLEC5A	hsa-miR-378a-3p
CLEC5A	hsa-miR-380-5p
CLEC5A	hsa-miR-380-3p
CLEC5A	hsa-miR-381-3p
CLEC5A	hsa-miR-337-3p
CLEC5A	hsa-miR-323a-3p
CLEC5A	hsa-miR-339-5p
CLEC5A	hsa-miR-345-5p
CLEC5A	hsa-miR-384
CLEC5A	hsa-miR-424-5p
CLEC5A	hsa-miR-425-3p
CLEC5A	hsa-miR-429
CLEC5A	hsa-miR-449a
CLEC5A	hsa-miR-191-3p
CLEC5A	hsa-miR-200a-5p
CLEC5A	hsa-miR-431-5p
CLEC5A	hsa-miR-433-3p
CLEC5A	hsa-miR-329-3p
CLEC5A	hsa-miR-451a
CLEC5A	hsa-miR-491-5p
CLEC5A	hsa-miR-511-5p
CLEC5A	hsa-miR-146b-5p
CLEC5A	hsa-miR-492
CLEC5A	hsa-miR-494-3p
CLEC5A	hsa-miR-496
CLEC5A	hsa-miR-193b-3p
CLEC5A	hsa-miR-520e-3p
CLEC5A	hsa-miR-515-5p
CLEC5A	hsa-miR-515-3p
CLEC5A	hsa-miR-519e-5p
CLEC5A	hsa-miR-519e-3p
CLEC5A	hsa-miR-518e-3p
CLEC5A	hsa-miR-518a-3p
CLEC5A	hsa-miR-503-5p
CLEC5A	hsa-miR-18a-3p
CLEC5A	hsa-miR-455-5p
CLEC5A	hsa-miR-539-5p
CLEC5A	hsa-miR-544a
CLEC5A	hsa-miR-545-3p
CLEC5A	hsa-miR-487b-3p
CLEC5A	hsa-miR-553
CLEC5A	hsa-miR-92b-3p
CLEC5A	hsa-miR-559
CLEC5A	hsa-miR-571
CLEC5A	hsa-miR-579-3p
CLEC5A	hsa-miR-548a-3p
CLEC5A	hsa-miR-550a-3p
CLEC5A	hsa-miR-597-5p
CLEC5A	hsa-miR-603
CLEC5A	hsa-miR-604
CLEC5A	hsa-miR-606
CLEC5A	hsa-miR-612
CLEC5A	hsa-miR-621
CLEC5A	hsa-miR-33b-5p
CLEC5A	hsa-miR-633
CLEC5A	hsa-miR-636
CLEC5A	hsa-miR-649
CLEC5A	hsa-miR-651-5p
CLEC5A	hsa-miR-661
CLEC5A	hsa-miR-662
CLEC5A	hsa-miR-663a
CLEC5A	hsa-miR-449b-5p
CLEC5A	hsa-miR-655-3p
CLEC5A	hsa-miR-425-5p
CLEC5A	hsa-miR-758-3p
CLEC5A	hsa-miR-769-5p
CLEC5A	hsa-miR-769-3p
CLEC5A	hsa-miR-766-3p
CLEC5A	hsa-let-7f-2-3p
CLEC5A	hsa-miR-19a-5p
CLEC5A	hsa-miR-19b-1-5p
CLEC5A	hsa-miR-20a-3p
CLEC5A	hsa-miR-22-5p
CLEC5A	hsa-miR-26a-1-3p
CLEC5A	hsa-miR-31-3p
CLEC5A	hsa-miR-33a-3p
CLEC5A	hsa-miR-92a-1-5p
CLEC5A	hsa-miR-148a-5p
CLEC5A	hsa-miR-7-1-3p
CLEC5A	hsa-miR-34a-3p
CLEC5A	hsa-miR-196a-3p
CLEC5A	hsa-miR-199b-3p
CLEC5A	hsa-miR-218-2-3p
CLEC5A	hsa-miR-200b-5p
CLEC5A	hsa-let-7g-3p
CLEC5A	hsa-let-7i-3p
CLEC5A	hsa-miR-124-5p
CLEC5A	hsa-miR-125b-1-3p
CLEC5A	hsa-miR-130a-5p
CLEC5A	hsa-miR-132-5p
CLEC5A	hsa-miR-141-5p
CLEC5A	hsa-miR-127-5p
CLEC5A	hsa-miR-138-1-3p
CLEC5A	hsa-miR-193a-5p
CLEC5A	hsa-miR-200c-5p
CLEC5A	hsa-miR-30c-1-3p
CLEC5A	hsa-miR-130b-5p
CLEC5A	hsa-miR-26a-2-3p
CLEC5A	hsa-miR-361-3p
CLEC5A	hsa-miR-302d-5p
CLEC5A	hsa-miR-367-5p
CLEC5A	hsa-miR-374a-3p
CLEC5A	hsa-miR-377-5p
CLEC5A	hsa-miR-337-5p
CLEC5A	hsa-miR-323a-5p
CLEC5A	hsa-miR-339-3p
CLEC5A	hsa-miR-424-3p
CLEC5A	hsa-miR-431-3p
CLEC5A	hsa-miR-491-3p
CLEC5A	hsa-miR-146b-3p
CLEC5A	hsa-miR-193b-5p
CLEC5A	hsa-miR-455-3p
CLEC5A	hsa-miR-545-5p
CLEC5A	hsa-miR-92b-5p
CLEC5A	hsa-miR-550a-5p
CLEC5A	hsa-miR-548a-5p
CLEC5A	hsa-miR-33b-3p
CLEC5A	hsa-miR-541-5p
CLEC5A	hsa-miR-541-3p
CLEC5A	hsa-miR-889-3p
CLEC5A	hsa-miR-876-5p
CLEC5A	hsa-miR-876-3p
CLEC5A	hsa-miR-708-5p
CLEC5A	hsa-miR-708-3p
CLEC5A	hsa-miR-744-5p
CLEC5A	hsa-miR-744-3p
CLEC5A	hsa-miR-877-5p
CLEC5A	hsa-miR-877-3p
CLEC5A	hsa-miR-887-3p
CLEC5A	hsa-miR-665
CLEC5A	hsa-miR-301b-3p
CLEC5A	hsa-miR-936
CLEC5A	hsa-miR-937-3p
CLEC5A	hsa-miR-943
CLEC5A	hsa-miR-518e-5p
CLEC5A	hsa-miR-518a-5p
CLEC5A	hsa-miR-1225-5p
CLEC5A	hsa-miR-1225-3p
CLEC5A	hsa-miR-1227-3p
CLEC5A	hsa-miR-1181
CLEC5A	hsa-miR-1183
CLEC5A	hsa-miR-1203
CLEC5A	hsa-miR-1204
CLEC5A	hsa-miR-1207-5p
CLEC5A	hsa-miR-1207-3p
CLEC5A	hsa-miR-1285-3p
CLEC5A	hsa-miR-1293
CLEC5A	hsa-miR-1294
CLEC5A	hsa-miR-1302
CLEC5A	hsa-miR-1303
CLEC5A	hsa-miR-1243
CLEC5A	hsa-miR-1244
CLEC5A	hsa-miR-1247-5p
CLEC5A	hsa-miR-1250-5p
CLEC5A	hsa-miR-1253
CLEC5A	hsa-miR-1256
CLEC5A	hsa-miR-1265
CLEC5A	hsa-miR-1266-5p
CLEC5A	hsa-miR-1268a
CLEC5A	hsa-miR-1270
CLEC5A	hsa-miR-1272
CLEC5A	hsa-miR-548h-5p
CLEC5A	hsa-miR-1276
CLEC5A	hsa-miR-548i
CLEC5A	hsa-miR-1282
CLEC5A	hsa-miR-1292-5p
CLEC5A	hsa-miR-1255b-5p
CLEC5A	hsa-miR-1306-3p
CLEC5A	hsa-miR-1321
CLEC5A	hsa-miR-1322
CLEC5A	hsa-miR-1197
CLEC5A	hsa-miR-1324
CLEC5A	hsa-miR-320d
CLEC5A	hsa-miR-1825
CLEC5A	hsa-miR-1469
CLEC5A	hsa-miR-1539
CLEC5A	hsa-miR-1915-5p
CLEC5A	hsa-miR-1915-3p
CLEC5A	hsa-miR-449b-3p
CLEC5A	hsa-miR-1976
CLEC5A	hsa-let-7a-2-3p
CLEC5A	hsa-miR-449c-5p
CLEC5A	hsa-miR-762
CLEC5A	hsa-miR-761
CLEC5A	hsa-miR-764
CLEC5A	hsa-miR-449c-3p
CLEC5A	hsa-miR-3116
CLEC5A	hsa-miR-3118
CLEC5A	hsa-miR-548s
CLEC5A	hsa-miR-3132
CLEC5A	hsa-miR-3136-5p
CLEC5A	hsa-miR-3142
CLEC5A	hsa-miR-548u
CLEC5A	hsa-miR-3148
CLEC5A	hsa-miR-3154
CLEC5A	hsa-miR-3156-5p
CLEC5A	hsa-miR-3159
CLEC5A	hsa-miR-3163
CLEC5A	hsa-miR-3167
CLEC5A	hsa-miR-3168
CLEC5A	hsa-miR-3171
CLEC5A	hsa-miR-1193
CLEC5A	hsa-miR-3177-3p
CLEC5A	hsa-miR-3180-5p
CLEC5A	hsa-miR-3180-3p
CLEC5A	hsa-miR-3183
CLEC5A	hsa-miR-3188
CLEC5A	hsa-miR-320e
CLEC5A	hsa-miR-3191-3p
CLEC5A	hsa-miR-3192-5p
CLEC5A	hsa-miR-3193
CLEC5A	hsa-miR-548x-3p
CLEC5A	hsa-miR-3199
CLEC5A	hsa-miR-3200-3p
CLEC5A	hsa-miR-3202
CLEC5A	hsa-miR-4295
CLEC5A	hsa-miR-4298
CLEC5A	hsa-miR-4306
CLEC5A	hsa-miR-4307
CLEC5A	hsa-miR-4256
CLEC5A	hsa-miR-4254
CLEC5A	hsa-miR-4252
CLEC5A	hsa-miR-4262
CLEC5A	hsa-miR-4263
CLEC5A	hsa-miR-4277
CLEC5A	hsa-miR-4279
CLEC5A	hsa-miR-4278
CLEC5A	hsa-miR-4283
CLEC5A	hsa-miR-4286
CLEC5A	hsa-miR-4287
CLEC5A	hsa-miR-4292
CLEC5A	hsa-miR-3200-5p
CLEC5A	hsa-miR-3613-5p
CLEC5A	hsa-miR-3613-3p
CLEC5A	hsa-miR-3616-5p
CLEC5A	hsa-miR-3616-3p
CLEC5A	hsa-miR-3618
CLEC5A	hsa-miR-3619-5p
CLEC5A	hsa-miR-3621
CLEC5A	hsa-miR-3646
CLEC5A	hsa-miR-3649
CLEC5A	hsa-miR-3651
CLEC5A	hsa-miR-3652
CLEC5A	hsa-miR-3661
CLEC5A	hsa-miR-3666
CLEC5A	hsa-miR-3667-5p
CLEC5A	hsa-miR-3667-3p
CLEC5A	hsa-miR-3680-5p
CLEC5A	hsa-miR-3680-3p
CLEC5A	hsa-miR-3681-5p
CLEC5A	hsa-miR-3681-3p
CLEC5A	hsa-miR-3684
CLEC5A	hsa-miR-3690
CLEC5A	hsa-miR-3713
CLEC5A	hsa-miR-3714
CLEC5A	hsa-miR-3180
CLEC5A	hsa-miR-3912-3p
CLEC5A	hsa-miR-3913-5p
CLEC5A	hsa-miR-3917
CLEC5A	hsa-miR-3921
CLEC5A	hsa-miR-3924
CLEC5A	hsa-miR-3928-3p
CLEC5A	hsa-miR-3935
CLEC5A	hsa-miR-3936
CLEC5A	hsa-miR-548y
CLEC5A	hsa-miR-550b-3p
CLEC5A	hsa-miR-548z
CLEC5A	hsa-miR-1268b
CLEC5A	hsa-miR-4422
CLEC5A	hsa-miR-4435
CLEC5A	hsa-miR-4441
CLEC5A	hsa-miR-4449
CLEC5A	hsa-miR-548ag
CLEC5A	hsa-miR-4452
CLEC5A	hsa-miR-4453
CLEC5A	hsa-miR-4456
CLEC5A	hsa-miR-4458
CLEC5A	hsa-miR-548aj-3p
CLEC5A	hsa-miR-4468
CLEC5A	hsa-miR-4470
CLEC5A	hsa-miR-4473
CLEC5A	hsa-miR-4475
CLEC5A	hsa-miR-4479
CLEC5A	hsa-miR-4482-5p
CLEC5A	hsa-miR-4485-3p
CLEC5A	hsa-miR-4487
CLEC5A	hsa-miR-4494
CLEC5A	hsa-miR-4496
CLEC5A	hsa-miR-4497
CLEC5A	hsa-miR-4504
CLEC5A	hsa-miR-4505
CLEC5A	hsa-miR-2392
CLEC5A	hsa-miR-4508
CLEC5A	hsa-miR-4512
CLEC5A	hsa-miR-4513
CLEC5A	hsa-miR-4514
CLEC5A	hsa-miR-4517
CLEC5A	hsa-miR-4520-3p
CLEC5A	hsa-miR-4521
CLEC5A	hsa-miR-4530
CLEC5A	hsa-miR-4534
CLEC5A	hsa-miR-3136-3p
CLEC5A	hsa-miR-3156-3p
CLEC5A	hsa-miR-3177-5p
CLEC5A	hsa-miR-3619-3p
CLEC5A	hsa-miR-3691-3p
CLEC5A	hsa-miR-3913-3p
CLEC5A	hsa-miR-4520-5p
CLEC5A	hsa-miR-3975
CLEC5A	hsa-miR-4634
CLEC5A	hsa-miR-4635
CLEC5A	hsa-miR-4647
CLEC5A	hsa-miR-4648
CLEC5A	hsa-miR-4650-5p
CLEC5A	hsa-miR-4650-3p
CLEC5A	hsa-miR-4653-5p
CLEC5A	hsa-miR-4653-3p
CLEC5A	hsa-miR-4655-5p
CLEC5A	hsa-miR-4655-3p
CLEC5A	hsa-miR-4656
CLEC5A	hsa-miR-4659a-5p
CLEC5A	hsa-miR-4659a-3p
CLEC5A	hsa-miR-4665-5p
CLEC5A	hsa-miR-4665-3p
CLEC5A	hsa-miR-4666a-5p
CLEC5A	hsa-miR-4666a-3p
CLEC5A	hsa-miR-4674
CLEC5A	hsa-miR-4675
CLEC5A	hsa-miR-4682
CLEC5A	hsa-miR-4688
CLEC5A	hsa-miR-4697-5p
CLEC5A	hsa-miR-4697-3p
CLEC5A	hsa-miR-4704-5p
CLEC5A	hsa-miR-4704-3p
CLEC5A	hsa-miR-4710
CLEC5A	hsa-miR-4716-5p
CLEC5A	hsa-miR-4716-3p
CLEC5A	hsa-miR-4723-5p
CLEC5A	hsa-miR-4723-3p
CLEC5A	hsa-miR-451b
CLEC5A	hsa-miR-4724-5p
CLEC5A	hsa-miR-4724-3p
CLEC5A	hsa-miR-4726-5p
CLEC5A	hsa-miR-4726-3p
CLEC5A	hsa-miR-4727-5p
CLEC5A	hsa-miR-4727-3p
CLEC5A	hsa-miR-4728-5p
CLEC5A	hsa-miR-4728-3p
CLEC5A	hsa-miR-4734
CLEC5A	hsa-miR-3064-5p
CLEC5A	hsa-miR-3064-3p
CLEC5A	hsa-miR-4741
CLEC5A	hsa-miR-4744
CLEC5A	hsa-miR-122b-5p
CLEC5A	hsa-miR-122b-3p
CLEC5A	hsa-miR-4748
CLEC5A	hsa-miR-4749-5p
CLEC5A	hsa-miR-4749-3p
CLEC5A	hsa-miR-4750-5p
CLEC5A	hsa-miR-4753-5p
CLEC5A	hsa-miR-4753-3p
CLEC5A	hsa-miR-4755-5p
CLEC5A	hsa-miR-4755-3p
CLEC5A	hsa-miR-4756-5p
CLEC5A	hsa-miR-4756-3p
CLEC5A	hsa-miR-4757-5p
CLEC5A	hsa-miR-4757-3p
CLEC5A	hsa-miR-4758-5p
CLEC5A	hsa-miR-4758-3p
CLEC5A	hsa-miR-4762-5p
CLEC5A	hsa-miR-4762-3p
CLEC5A	hsa-miR-4767
CLEC5A	hsa-miR-4772-5p
CLEC5A	hsa-miR-4772-3p
CLEC5A	hsa-miR-4778-5p
CLEC5A	hsa-miR-4778-3p
CLEC5A	hsa-miR-4779
CLEC5A	hsa-miR-4782-5p
CLEC5A	hsa-miR-4782-3p
CLEC5A	hsa-miR-4784
CLEC5A	hsa-miR-4797-5p
CLEC5A	hsa-miR-4797-3p
CLEC5A	hsa-miR-4799-5p
CLEC5A	hsa-miR-4799-3p
CLEC5A	hsa-miR-4802-5p
CLEC5A	hsa-miR-4802-3p
CLEC5A	hsa-miR-4520-2-3p
CLEC5A	hsa-miR-5047
CLEC5A	hsa-miR-550a-3-5p
CLEC5A	hsa-miR-4482-3p
CLEC5A	hsa-miR-4999-5p
CLEC5A	hsa-miR-4999-3p
CLEC5A	hsa-miR-5000-5p
CLEC5A	hsa-miR-5000-3p
CLEC5A	hsa-miR-548ao-5p
CLEC5A	hsa-miR-548ao-3p
CLEC5A	hsa-miR-5007-5p
CLEC5A	hsa-miR-5007-3p
CLEC5A	hsa-miR-5011-5p
CLEC5A	hsa-miR-5011-3p
